Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Transportation,PSNG_Rail_Electric,TotalCapacity,TechnoFriendly_globalLimit,62.3359,46.7519,32.7263,21.77039618,23.2386381,25.72919662,27.51912021,29.88242996
AT,Transportation,PSNG_Road_BEV,NewCapacity,TechnoFriendly_globalLimit,,5.812649712,15.43675544,17.5556933,30.64610552,7.61152869,4.749242998,8.471307726
AT,Transportation,PSNG_Road_BEV,TotalCapacity,TechnoFriendly_globalLimit,,5.812649712,21.24940515,38.80509845,69.45120397,71.25008295,60.56257051,51.47818493
AT,Transportation,PSNG_Road_H2,NewCapacity,TechnoFriendly_globalLimit,,,,,,,8.235230019,5.820224249
AT,Transportation,PSNG_Road_H2,TotalCapacity,TechnoFriendly_globalLimit,,,,,,,8.235230019,14.05545427
AT,Transportation,PSNG_Road_ICE,ResidualCapacity,TechnoFriendly_globalLimit,450.8216,338.1162,236.6813,142.0088,71.0044,28.4018,,
AT,Transportation,PSNG_Road_ICE,TotalCapacity,TechnoFriendly_globalLimit,450.8216,338.1162,236.6813,142.0088,71.0044,28.4018,,
AT,Resources,Z_Import_Oil,NewCapacity,TechnoFriendly_globalLimit,,,,30.54465989,9.935561204,,,
AT,Resources,Z_Import_Oil,TotalCapacity,TechnoFriendly_globalLimit,,,,30.54465989,9.935561204,,,
AT,Resources,RES_Grass,NewCapacity,TechnoFriendly_globalLimit,12.22378128,1.32805296,4.300938609,,5.696804847,,25.91249876,
AT,Resources,RES_Grass,TotalCapacity,TechnoFriendly_globalLimit,12.22378128,13.55183424,17.85277285,17.85277285,23.5495777,23.5495777,49.46207646,49.46207646
AT,Resources,RES_Wood,NewCapacity,TechnoFriendly_globalLimit,4.58391798,0.49801986,4.58831412,0.65345481,2.922930684,24.93836019,36.00811704,
AT,Resources,RES_Wood,TotalCapacity,TechnoFriendly_globalLimit,4.58391798,5.08193784,9.67025196,10.32370677,13.24663745,38.18499764,74.19311468,74.19311468
AT,Resources,RES_Residues,NewCapacity,TechnoFriendly_globalLimit,85.56646896,9.29637072,,4.045386643,,10.75125409,167.3281477,
AT,Resources,RES_Residues,TotalCapacity,TechnoFriendly_globalLimit,85.56646896,94.86283968,94.86283968,98.90822632,98.90822632,109.6594804,276.9876281,276.9876281
AT,Resources,RES_Paper_Cardboard,NewCapacity,TechnoFriendly_globalLimit,6.11189064,,,,7.134746814,20.69558267,64.98193278,
AT,Resources,RES_Paper_Cardboard,TotalCapacity,TechnoFriendly_globalLimit,6.11189064,6.11189064,6.11189064,6.11189064,13.24663745,33.94222013,98.92415291,98.92415291
AT,Storages,D_Battery_Li-Ion,NewCapacity,TechnoFriendly_globalLimit,,,,,4.621163314,,,2.83797192
AT,Storages,D_Battery_Li-Ion,TotalCapacity,TechnoFriendly_globalLimit,,,,,4.621163314,4.621163314,4.621163314,2.83797192
