Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
BG,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.0167622,0.015099504,0.00135147,0.000411304,0.000214972,,,
BG,Industry,CO2,HLI_Lignite,Emissions,TechnoFriendly_globalLimit,0.004105739,,,,,,,
BG,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.091616289,0.029035923,0.005353156,0.002664016,0.001322758,,,
BG,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,6.572666842,7.217165855,7.404152608,5.535594327,3.614978287,,,
BG,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,3.017081719,1.284916073,0.20843122,,,,,
BG,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.118049678,0.060072223,,,,,,
BG,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,1.479248891,1.613073824,1.1723122,0.474313849,0.070147797,0.002628118,,
BG,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.153305364,0.053705785,0.050099504,0.027559745,0.01219883,,,
BG,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,3.820572282,3.044635679,2.744016544,2.267056892,0.765379077,0.244678845,,
BG,Buildings,CO2,HLR_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.495451733,0.28267125,0.0072587,0.014417281,0.00715858,,,
BG,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.096307576,0.000712768,0.001415772,0.002812017,0.001396244,,,
BG,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.326181775,0.267971498,,,,,,
BG,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,17.08425013,16.86778284,12.40026559,7.670959199,,,,
BG,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,,0.685466331,0.674941797,0.664497781,,,
BG,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.222392608,0.214606072,0.221163652,0.018637593,,,,
BG,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.390978947,0.378618575,0.313657331,0.032920346,,,,
BG,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.106225136,0.082808434,,,,,,
BG,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,6.296569175,5.497930258,3.777420383,2.294340305,0.213608018,,,
CH,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,0.184394897,0.150480452,0.062580404,0.275158866,0.153702023,,,
CH,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,1.065995979,1.034306845,1.030739677,0.933342966,0.458307641,,,
CH,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.002519033,,,,,,,
CH,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.207094147,0.131299395,0.009919936,0.006038436,0.002998251,,,
CH,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,2.274038749,2.240892013,1.970450941,1.675065757,0.610531334,,,
CH,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,0.002484558,,,,,,,
CH,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.256786212,0.179082828,,,,,,
CH,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,2.691309662,2.723749352,2.632501722,0.828133855,0.12577101,0.018952955,,
CH,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.18284566,0.047647579,0.050736783,0.024371691,0.009035149,,,
CH,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,12.97722965,15.2609981,15.07177646,6.114163718,3.124227505,0.790914655,,
CH,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,7.7674544,1.943529986,0.113612005,0.225656947,0.112052291,,,
CH,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,1.021976208,1.146072519,,,,,,
