Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
Harad,Transportation,CO2,PSNG_Rail_Conv,Emissions,MiddleEarth_globalLimit,1.043653147,0.805937055,0.427062351,0.248846604,0.120766952,,,
Harad,Transportation,CO2,PSNG_Road_ICE,Emissions,MiddleEarth_globalLimit,93.63658176,86.78239695,73.6071103,39.32290175,13.44351117,6.36329569,2.375506172,2.251446856
Harad,Transportation,CO2,PSNG_Road_PHEV,Emissions,MiddleEarth_globalLimit,,,,4.001716439,6.329969816,7.149050933,6.009111788,6.074727876
Mordor1,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
Mordor1,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor1,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor1,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.072267246
Mordor1,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,0.711821912,,,,,,
Mordor1,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor1,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor1,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,23.00479757,,,,,,
Mordor1,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
Mordor2,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
Mordor2,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor2,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor2,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.072267246
Mordor2,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,0.829393523,,,,,,
Mordor2,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor2,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor2,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,11.00229449,,,,,,
Mordor2,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
Mordor3,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
Mordor3,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor3,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor3,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.072267246
Mordor3,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,0.632730588,,,,,,
Mordor3,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor3,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor3,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,6.36407112,,,,,,
Mordor3,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
Mordor4,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
Mordor4,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor4,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor4,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.072267246
Mordor4,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,1.028187206,,,,,,
Mordor4,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor4,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor4,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,17.64579996,,,,,,
Mordor4,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
Mordor5,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
