Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
DolAmroth,Industry,HLI_Oil_Boiler,ResidualCapacity,MiddleEarth_globalLimit,0.293072,0.263848,0.204568,0.122824,0.061464,0.024648,0.004992,
DolAmroth,Industry,HLI_Oil_Boiler,TotalCapacity,MiddleEarth_globalLimit,0.293072,0.263848,0.204568,0.122824,0.061464,0.024648,0.004992,
DolAmroth,Industry,HMI_Gas,NewCapacity,MiddleEarth_globalLimit,,,,,0.810044177,,0.699432886,
DolAmroth,Industry,HMI_Gas,ResidualCapacity,MiddleEarth_globalLimit,17.717752,15.946008,12.358216,7.414992,3.707496,1.48304,0.296608,
DolAmroth,Industry,HMI_Gas,TotalCapacity,MiddleEarth_globalLimit,17.717752,15.946008,12.358216,7.414992,4.517540177,2.293084177,1.806085063,1.509477063
DolAmroth,Industry,HMI_Biomass,NewCapacity,MiddleEarth_globalLimit,,1.132049017,4.866595508,0.363827799,1.4242021,1.596145198,0.199916969,
DolAmroth,Industry,HMI_Biomass,ResidualCapacity,MiddleEarth_globalLimit,0.949312,0.854464,0.662272,0.397384,0.198744,0.07956,0.015912,
DolAmroth,Industry,HMI_Biomass,TotalCapacity,MiddleEarth_globalLimit,0.949312,1.986513017,6.660916524,6.759856324,7.985418424,9.462379622,9.598648591,9.582736591
DolAmroth,Industry,HMI_HardCoal,ResidualCapacity,MiddleEarth_globalLimit,0.136136,0.122616,0.095056,0.057096,0.0286,0.01144,0.002288,
DolAmroth,Industry,HMI_HardCoal,TotalCapacity,MiddleEarth_globalLimit,0.136136,0.122616,0.095056,0.057096,0.0286,0.01144,0.002288,
DolAmroth,Industry,HMI_Steam_Electric,NewCapacity,MiddleEarth_globalLimit,,0.001144,0.006479521,0.002975544,1.304897399,0.4789803,0.157947374,2.275283867
DolAmroth,Industry,HMI_Steam_Electric,ResidualCapacity,MiddleEarth_globalLimit,0.011544,0.0104,0.008112,0.004888,0.002496,0.00104,,
DolAmroth,Industry,HMI_Steam_Electric,TotalCapacity,MiddleEarth_globalLimit,0.011544,0.011544,0.015735521,0.015487066,1.317992465,1.795516764,1.952424139,4.227708006
DolAmroth,Industry,HMI_Oil,ResidualCapacity,MiddleEarth_globalLimit,0.180128,0.162136,0.125736,0.075504,0.037752,0.015184,0.00312,
DolAmroth,Industry,HMI_Oil,TotalCapacity,MiddleEarth_globalLimit,0.180128,0.162136,0.125736,0.075504,0.037752,0.015184,0.00312,
DolAmroth,Industry,HHI_BF_BOF,ResidualCapacity,MiddleEarth_globalLimit,7.985328,7.186816,5.569824,3.341936,1.670968,0.668408,0.133744,
DolAmroth,Industry,HHI_BF_BOF,TotalCapacity,MiddleEarth_globalLimit,7.985328,7.186816,5.569824,3.341936,1.670968,0.668408,0.133744,
DolAmroth,Industry,HHI_DRI_EAF,ResidualCapacity,MiddleEarth_globalLimit,0.846872,0.762216,0.59072,0.354432,0.177216,0.070928,0.014248,
DolAmroth,Industry,HHI_DRI_EAF,TotalCapacity,MiddleEarth_globalLimit,0.846872,0.762216,0.59072,0.354432,0.177216,0.070928,0.014248,
DolAmroth,Industry,HHI_Scrap_EAF,NewCapacity,MiddleEarth_globalLimit,,0.302986261,0.038584,1.702514293,1.338647473,0.365388814,,
DolAmroth,Industry,HHI_Scrap_EAF,ResidualCapacity,MiddleEarth_globalLimit,0.190528,0.171496,0.132912,0.079768,0.039936,0.016016,0.003224,
DolAmroth,Industry,HHI_Scrap_EAF,TotalCapacity,MiddleEarth_globalLimit,0.190528,0.474482261,0.474482261,2.123852554,3.422668027,3.764136841,3.44835858,3.40655058
DolAmroth,Industry,HHI_Molten_Electrolysis,NewCapacity,MiddleEarth_globalLimit,,,,,,,0.412660102,0.203550769
DolAmroth,Industry,HHI_Molten_Electrolysis,TotalCapacity,MiddleEarth_globalLimit,,,,,,,0.412660102,0.616210871
DolAmroth,Industry,HHI_Bio_BF_BOF,NewCapacity,MiddleEarth_globalLimit,,,,,,0.217262666,,
DolAmroth,Industry,HHI_Bio_BF_BOF,TotalCapacity,MiddleEarth_globalLimit,,,,,,0.217262666,0.217262666,0.217262666
DolAmroth,Industry,HLI_H2_Boiler,NewCapacity,MiddleEarth_globalLimit,,,0.094796804,0.093980697,0.073732485,0.232801189,0.065017046,0.074551951
DolAmroth,Industry,HLI_H2_Boiler,TotalCapacity,MiddleEarth_globalLimit,,,0.094796804,0.188777501,0.262509986,0.495311175,0.560328221,0.634880172
DolAmroth,Buildings,HLR_Gas_Boiler,NewCapacity,MiddleEarth_globalLimit,,,,5.41477895,3.717654542,0.459932985,,
DolAmroth,Buildings,HLR_Gas_Boiler,ResidualCapacity,MiddleEarth_globalLimit,22.696752,20.42716,15.831088,9.498736,4.749368,1.899768,0.380016,
DolAmroth,Buildings,HLR_Gas_Boiler,TotalCapacity,MiddleEarth_globalLimit,22.696752,20.42716,15.831088,14.91351495,13.88180149,11.49213448,9.972382478,9.592366478
DolAmroth,Buildings,HLR_Biomass,NewCapacity,MiddleEarth_globalLimit,,,,,0.080920646,0.190973903,0.076486218,
DolAmroth,Buildings,HLR_Biomass,ResidualCapacity,MiddleEarth_globalLimit,2.156648,1.941056,1.50436,0.902616,0.45136,0.180544,0.036192,
DolAmroth,Buildings,HLR_Biomass,TotalCapacity,MiddleEarth_globalLimit,2.156648,1.941056,1.50436,0.902616,0.532280646,0.452438549,0.384572767,0.348380767
DolAmroth,Buildings,HLR_Hardcoal,ResidualCapacity,MiddleEarth_globalLimit,0.020176,0.0182,0.014144,0.008528,0.004264,0.001768,0.000416,
DolAmroth,Buildings,HLR_Hardcoal,TotalCapacity,MiddleEarth_globalLimit,0.020176,0.0182,0.014144,0.008528,0.004264,0.001768,0.000416,
DolAmroth,Buildings,HLR_Direct_Electric,NewCapacity,MiddleEarth_globalLimit,,,,0.17655073,0.063773791,0.03400771,,0.082147481
DolAmroth,Buildings,HLR_Direct_Electric,ResidualCapacity,MiddleEarth_globalLimit,0.6162,0.554632,0.429936,0.258024,0.129064,0.051688,0.0104,
DolAmroth,Buildings,HLR_Direct_Electric,TotalCapacity,MiddleEarth_globalLimit,0.6162,0.554632,0.429936,0.43457473,0.36938852,0.32602023,0.28473223,0.356479711
DolAmroth,Buildings,HLR_Heatpump_Aerial,NewCapacity,MiddleEarth_globalLimit,,1.065284186,0.349334703,0.224263872,0.571799552,2.249461705,2.142532936,0.307951281
DolAmroth,Buildings,HLR_Heatpump_Aerial,TotalCapacity,MiddleEarth_globalLimit,,1.065284186,1.414618889,1.638882762,2.210682314,4.460144019,5.53739277,5.496009347
DolAmroth,Buildings,HLR_Oil_Boiler,ResidualCapacity,MiddleEarth_globalLimit,1.558648,1.402856,1.087216,0.652392,0.326248,0.13052,0.026104,
DolAmroth,Buildings,HLR_Oil_Boiler,TotalCapacity,MiddleEarth_globalLimit,1.558648,1.402856,1.087216,0.652392,0.326248,0.13052,0.026104,
DolAmroth,Transportation,FRT_Rail_Conv,ResidualCapacity,MiddleEarth_globalLimit,43.94728,32.960512,23.0724,13.84344,6.92172,2.768688,,
DolAmroth,Transportation,FRT_Rail_Conv,TotalCapacity,MiddleEarth_globalLimit,43.94728,32.960512,23.0724,13.84344,6.92172,2.768688,,
DolAmroth,Transportation,FRT_Rail_Electric,NewCapacity,MiddleEarth_globalLimit,,,1.691824396,42.31996425,26.52002536,18.23327199,15.34893934,5.193655885
DolAmroth,Transportation,FRT_Rail_Electric,ResidualCapacity,MiddleEarth_globalLimit,102.543688,76.907792,53.835496,32.301256,16.15068,6.460272,,
DolAmroth,Transportation,FRT_Rail_Electric,TotalCapacity,MiddleEarth_globalLimit,102.543688,76.907792,55.5273204,76.31304465,86.68249401,95.225358,104.1140253,109.3076812
DolAmroth,Transportation,FRT_Road_ICE,ResidualCapacity,MiddleEarth_globalLimit,176.79948,132.599584,92.819688,55.691792,27.845896,11.1384,,
DolAmroth,Transportation,FRT_Road_ICE,TotalCapacity,MiddleEarth_globalLimit,176.79948,132.599584,92.819688,55.691792,27.845896,11.1384,,
DolAmroth,Transportation,FRT_Road_OH,NewCapacity,MiddleEarth_globalLimit,,,9.707481438,26.65524247,26.94083075,14.81994864,10.12552771,0.627307938
DolAmroth,Transportation,FRT_Road_OH,TotalCapacity,MiddleEarth_globalLimit,,,9.707481438,36.3627239,63.30355465,78.12350329,88.24903101,88.87633894
DolAmroth,Transportation,FRT_Ship_Bio,NewCapacity,MiddleEarth_globalLimit,,,,,1.215490264,1.378611268,0.006346322,0.180029809
DolAmroth,Transportation,FRT_Ship_Bio,TotalCapacity,MiddleEarth_globalLimit,,,,,1.215490264,2.594101532,2.600447854,2.780477663
DolAmroth,Transportation,FRT_Ship_Conv,NewCapacity,MiddleEarth_globalLimit,,,0.474953743,2.87397128,,,,
DolAmroth,Transportation,FRT_Ship_Conv,ResidualCapacity,MiddleEarth_globalLimit,13.470496,10.102872,7.072,4.2432,2.1216,0.84864,,
DolAmroth,Transportation,FRT_Ship_Conv,TotalCapacity,MiddleEarth_globalLimit,13.470496,10.102872,7.546953743,7.592125023,5.470525023,4.197565023,3.348925023,3.348925023
DolAmroth,Transportation,PSNG_Air_Conv,ResidualCapacity,MiddleEarth_globalLimit,17.364984,13.023712,9.11664,5.469984,2.734992,1.093976,,
DolAmroth,Transportation,PSNG_Air_Conv,TotalCapacity,MiddleEarth_globalLimit,17.364984,13.023712,9.11664,5.469984,2.734992,1.093976,,
DolAmroth,Transportation,PSNG_Air_H2,NewCapacity,MiddleEarth_globalLimit,,0.125346006,4.612238016,,,,5.006393881,
DolAmroth,Transportation,PSNG_Air_H2,TotalCapacity,MiddleEarth_globalLimit,,0.125346006,4.737584022,4.737584022,4.737584022,4.612238016,5.006393881,5.006393881
DolAmroth,Transportation,PSNG_Rail_Conv,ResidualCapacity,MiddleEarth_globalLimit,27.784016,20.838064,14.586624,8.752016,4.376008,1.750424,,
DolAmroth,Transportation,PSNG_Rail_Conv,TotalCapacity,MiddleEarth_globalLimit,27.784016,20.838064,14.586624,8.752016,4.376008,1.750424,,
DolAmroth,Transportation,PSNG_Rail_Electric,NewCapacity,MiddleEarth_globalLimit,,,1.79083903,24.48377916,18.32614627,15.09521207,10.3935378,5.268246161
DolAmroth,Transportation,PSNG_Rail_Electric,ResidualCapacity,MiddleEarth_globalLimit,64.829336,48.621976,34.035352,20.421232,10.210616,4.084288,,
DolAmroth,Transportation,PSNG_Rail_Electric,TotalCapacity,MiddleEarth_globalLimit,64.829336,48.621976,35.82619103,46.69585019,54.81138046,63.78026454,70.08951433,75.35776049
DolAmroth,Transportation,PSNG_Road_BEV,NewCapacity,MiddleEarth_globalLimit,,0.807283526,2.143916971,31.86897057,27.4990318,12.48161883,,3.343521646
DolAmroth,Transportation,PSNG_Road_BEV,TotalCapacity,MiddleEarth_globalLimit,,0.807283526,2.951200497,34.82017106,62.31920287,73.99353817,71.8496212,43.32417227
DolAmroth,Transportation,PSNG_Road_H2,NewCapacity,MiddleEarth_globalLimit,,,,,,,20.3682919,20.21182987
DolAmroth,Transportation,PSNG_Road_H2,TotalCapacity,MiddleEarth_globalLimit,,,,,,,20.3682919,40.58012176
DolAmroth,Transportation,PSNG_Road_ICE,NewCapacity,MiddleEarth_globalLimit,,,,,,18.58743854,,
DolAmroth,Transportation,PSNG_Road_ICE,ResidualCapacity,MiddleEarth_globalLimit,468.854464,351.640848,246.148552,147.689152,73.844576,29.537872,,
DolAmroth,Transportation,PSNG_Road_ICE,TotalCapacity,MiddleEarth_globalLimit,468.854464,351.640848,246.148552,147.689152,73.844576,48.12531054,18.58743854,18.58743854
DolAmroth,Transportation,PSNG_Road_PHEV,NewCapacity,MiddleEarth_globalLimit,,,,13.4924365,36.72109299,9.137220828,5.067683881,
DolAmroth,Transportation,PSNG_Road_PHEV,TotalCapacity,MiddleEarth_globalLimit,,,,13.4924365,50.21352949,59.35075032,64.4184342,64.4184342
DolAmroth,Resources,Z_Import_Gas,NewCapacity,MiddleEarth_globalLimit,43.03875963,47.82900136,55.88365224,70.49668958,16.44138039,54.990838,56.88441936,34.65174488
DolAmroth,Resources,Z_Import_Gas,TotalCapacity,MiddleEarth_globalLimit,43.03875963,47.82900136,55.88365224,70.49668958,16.44138039,54.990838,56.88441936,34.65174488
DolAmroth,Resources,Z_Import_Oil,NewCapacity,MiddleEarth_globalLimit,79.90690068,51.58482553,75.95509437,11.23695554,4.640888461,55.4306919,36.9203686,35.50459736
DolAmroth,Resources,Z_Import_Oil,TotalCapacity,MiddleEarth_globalLimit,79.90690068,51.58482553,75.95509437,11.23695554,4.640888461,55.4306919,36.9203686,35.50459736
DolAmroth,Resources,RES_Grass,NewCapacity,MiddleEarth_globalLimit,15.71629022,1.106676426,5.280466409,,11.83878708,,,20.92729155
DolAmroth,Resources,RES_Grass,TotalCapacity,MiddleEarth_globalLimit,15.71629022,16.82296664,22.10343305,22.10343305,33.94222013,33.94222013,33.94222013,54.86951168
DolAmroth,Resources,RES_Wood,NewCapacity,MiddleEarth_globalLimit,6.11189064,0.42202944,6.855659557,,8.056904805,9.101513673,,
DolAmroth,Resources,RES_Wood,TotalCapacity,MiddleEarth_globalLimit,6.11189064,6.53392008,13.38957964,13.38957964,21.44648444,30.54799812,30.54799812,30.54799812
DolAmroth,Resources,RES_Residues,NewCapacity,MiddleEarth_globalLimit,85.56646896,,22.74035299,,22.28698424,7.995013341,,25.49740954
DolAmroth,Resources,RES_Residues,TotalCapacity,MiddleEarth_globalLimit,85.56646896,85.56646896,108.306822,108.306822,130.5938062,138.5888195,138.5888195,164.0862291
DolAmroth,Storages,D_Gas_H2,NewCapacity,MiddleEarth_globalLimit,,0.069173941,0.235957352,0.047428115,,,1.479601331,0.790367983
DolAmroth,Storages,D_Gas_H2,TotalCapacity,MiddleEarth_globalLimit,,0.069173941,0.305131294,0.352559408,0.352559408,0.352559408,1.832160739,2.622528722
DolAmroth,Storages,D_Heat_HLR,NewCapacity,MiddleEarth_globalLimit,,,,0.200714995,0.178281079,1.411293956,2.281942782,0.229384159
DolAmroth,Storages,D_Heat_HLR,TotalCapacity,MiddleEarth_globalLimit,,,,0.200714995,0.378996074,1.79029003,4.072232812,4.301616971
DolAmroth,Storages,D_PHS,ResidualCapacity,MiddleEarth_globalLimit,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302
DolAmroth,Storages,D_PHS,TotalCapacity,MiddleEarth_globalLimit,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302
DolAmroth,Transformation,X_Methanation,NewCapacity,MiddleEarth_globalLimit,,,,,,0.100342415,,
DolAmroth,Transformation,X_Methanation,TotalCapacity,MiddleEarth_globalLimit,,,,,,0.100342415,0.100342415,0.100342415
DolAmroth,Transformation,X_Biofuel,NewCapacity,MiddleEarth_globalLimit,,,,,0.045550961,0.072251532,,
DolAmroth,Transformation,X_Biofuel,TotalCapacity,MiddleEarth_globalLimit,,,,,0.045550961,0.117802494,0.117802494,0.117802494
Gondor,Power,P_Biomass,ResidualCapacity,MiddleEarth_globalLimit,10.3477,10.3279,8.8704,7.8375,6.9652,6.9652,6.9597,6.9597
Gondor,Power,P_Biomass,TotalCapacity,MiddleEarth_globalLimit,10.3477,10.3279,8.8704,7.8375,6.9652,6.9652,6.9597,6.9597
Gondor,Power,P_Coal_Hardcoal,ResidualCapacity,MiddleEarth_globalLimit,10.71235,8.47495,8.47495,5.9081,4.1811,4.1811,4.1811,4.1811
Gondor,Power,P_Coal_Hardcoal,TotalCapacity,MiddleEarth_globalLimit,10.71235,8.47495,8.47495,5.9081,4.1811,4.1811,4.1811,4.1811
Gondor,Power,P_Coal_Lignite,NewCapacity,MiddleEarth_globalLimit,,4.086387373,,,,,,
Gondor,Power,P_Coal_Lignite,ResidualCapacity,MiddleEarth_globalLimit,20.6160075,7.1016,6.4515,4.4396,4.0524,4.0524,4.0524,
Gondor,Power,P_Coal_Lignite,TotalCapacity,MiddleEarth_globalLimit,20.6160075,11.18798737,10.53788737,8.525987373,8.138787373,8.138787373,8.138787373,4.086387373
Gondor,Power,P_Gas,NewCapacity,MiddleEarth_globalLimit,,,,14.50221796,3.737463546,,,
Gondor,Power,P_Gas,ResidualCapacity,MiddleEarth_globalLimit,8.85764,6.46261,6.11776,5.79216,5.45116,5.01886,5.00346,2.14456
Gondor,Power,P_Gas,TotalCapacity,MiddleEarth_globalLimit,8.85764,6.46261,6.11776,20.29437796,23.69084151,23.25854151,23.24314151,20.38424151
Gondor,Power,P_Nuclear,ResidualCapacity,MiddleEarth_globalLimit,13.2825,8.9254,,,,,,
Gondor,Power,P_Nuclear,TotalCapacity,MiddleEarth_globalLimit,13.2825,8.9254,,,,,,
Gondor,Power,P_Oil,ResidualCapacity,MiddleEarth_globalLimit,1.42505,0.65978,0.39556,0.35662,0.18304,0.15818,0.15818,0.09218
Gondor,Power,P_Oil,TotalCapacity,MiddleEarth_globalLimit,1.42505,0.65978,0.39556,0.35662,0.18304,0.15818,0.15818,0.09218
Gondor,Power,RES_Hydro_Large,NewCapacity,MiddleEarth_globalLimit,,2.079983882,2.106152118,4.63762,0.165044,,0.15004,
Gondor,Power,RES_Hydro_Large,ResidualCapacity,MiddleEarth_globalLimit,6.55061,0.6330324,0.451484,0.451484,0.28644,0.28644,0.1364,0.1364
Gondor,Power,RES_Hydro_Large,TotalCapacity,MiddleEarth_globalLimit,6.55061,2.713016282,4.63762,9.27524,9.27524,9.27524,9.27524,9.27524
Gondor,Power,RES_Hydro_Small,ResidualCapacity,MiddleEarth_globalLimit,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828
Gondor,Power,RES_Hydro_Small,TotalCapacity,MiddleEarth_globalLimit,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828,7.84828
Gondor,Power,RES_PV_Utility_Avg,NewCapacity,MiddleEarth_globalLimit,,,,,,20.79580071,,
Gondor,Power,RES_PV_Utility_Avg,ResidualCapacity,MiddleEarth_globalLimit,43.25401667,41.87155669,41.81577062,40.48777666,24.46564789,,,
Gondor,Power,RES_PV_Utility_Avg,TotalCapacity,MiddleEarth_globalLimit,43.25401667,41.87155669,41.81577062,40.48777666,24.46564789,20.79580071,20.79580071,20.79580071
Gondor,Power,RES_Wind_Offshore_Transitional,NewCapacity,MiddleEarth_globalLimit,,,,,,8.219481582,9.626619486,18.11333333
Gondor,Power,RES_Wind_Offshore_Transitional,ResidualCapacity,MiddleEarth_globalLimit,4.5749,4.5749,4.5749,4.557030848,4.146834537,,,
Gondor,Power,RES_Wind_Offshore_Transitional,TotalCapacity,MiddleEarth_globalLimit,4.5749,4.5749,4.5749,4.557030848,4.146834537,8.219481582,17.84610107,35.9594344
Gondor,Power,RES_Wind_Offshore_Shallow,NewCapacity,MiddleEarth_globalLimit,,,,,,,,18.11333333
Gondor,Power,RES_Wind_Offshore_Shallow,TotalCapacity,MiddleEarth_globalLimit,,,,,,,,18.11333333
Gondor,Power,RES_Wind_Offshore_Deep,NewCapacity,MiddleEarth_globalLimit,,,,,,,18.11333333,18.11333333
Gondor,Power,RES_Wind_Offshore_Deep,TotalCapacity,MiddleEarth_globalLimit,,,,,,,18.11333333,36.22666667
Gondor,Power,RES_Wind_Onshore_Avg,NewCapacity,MiddleEarth_globalLimit,,,1.490005679,13.52804596,5.139099177,1.581536707,,8.784870905
Gondor,Power,RES_Wind_Onshore_Avg,ResidualCapacity,MiddleEarth_globalLimit,44.32954167,41.64449665,33.90781647,15.07009718,5.417775683,,,
Gondor,Power,RES_Wind_Onshore_Avg,TotalCapacity,MiddleEarth_globalLimit,44.32954167,41.64449665,35.39782215,30.08814883,25.5749265,21.73868753,21.73868753,29.03355275
Gondor,Power,RES_Wind_Onshore_Opt,NewCapacity,MiddleEarth_globalLimit,,,26.77832945,15.93836681,40.61811952,13.12518422,,26.77832945
Gondor,Power,RES_Wind_Onshore_Opt,TotalCapacity,MiddleEarth_globalLimit,,,26.77832945,42.71669626,83.33481578,96.46,96.46,96.46
Gondor,Power,HLR_Hardcoal_CHP,ResidualCapacity,MiddleEarth_globalLimit,6.034741935,5.43136,4.20937,2.52571,1.26291,0.50523,0.10109,
Gondor,Power,HLR_Hardcoal_CHP,TotalCapacity,MiddleEarth_globalLimit,6.034741935,5.43136,4.20937,2.52571,1.26291,0.50523,0.10109,
Gondor,Power,HLR_Lignite_CHP,ResidualCapacity,MiddleEarth_globalLimit,1.653548387,1.4883,1.15346,0.69212,0.34606,0.13849,0.02772,
Gondor,Power,HLR_Lignite_CHP,TotalCapacity,MiddleEarth_globalLimit,1.653548387,1.4883,1.15346,0.69212,0.34606,0.13849,0.02772,
Gondor,Power,HLI_Gas_CHP,NewCapacity,MiddleEarth_globalLimit,,3.428684049,7.9470185,,2.561481633,,,2.051461492
Gondor,Power,HLI_Gas_CHP,TotalCapacity,MiddleEarth_globalLimit,,3.428684049,11.37570255,11.37570255,13.93718418,13.93718418,13.93718418,12.55996162
Gondor,Power,P_H2_OCGT,NewCapacity,MiddleEarth_globalLimit,,0.037353271,1.58758199,,0.539717009,0.261136414,,0.357336093
Gondor,Power,P_H2_OCGT,TotalCapacity,MiddleEarth_globalLimit,,0.037353271,1.62493526,1.62493526,2.16465227,2.425788684,2.425788684,2.783124777
Gondor,Industry,HLI_Gas_Boiler,NewCapacity,MiddleEarth_globalLimit,,,,,1.659006412,3.295002163,1.613936378,0.685769994
Gondor,Industry,HLI_Gas_Boiler,ResidualCapacity,MiddleEarth_globalLimit,34.79828,31.31854,24.27194,14.56323,7.28167,2.91269,0.58256,
