Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Power,RES_Wind_Onshore_Avg,NewCapacity,GradualDevelopment_globalLimit,,,,0.631862207,,0.964170186,4.942550372,
AT,Power,RES_Wind_Onshore_Avg,ResidualCapacity,GradualDevelopment_globalLimit,2.57453753,2.537382861,2.412484098,1.418749276,1.245822961,,,
AT,Power,RES_Wind_Onshore_Avg,TotalCapacity,GradualDevelopment_globalLimit,2.57453753,2.537382861,2.412484098,2.050611483,1.877685168,1.596032393,6.538582765,6.538582765
AT,Power,RES_Wind_Onshore_Avg,UnusedCapacity,GradualDevelopment_globalLimit,-0.526510522,-0.526510522,-0.500593853,-0.425504775,-0.389622321,-0.331178972,-1.356765145,-1.356765145
AT,Power,RES_Wind_Onshore_Avg,UnusedPeakCapacity,GradualDevelopment_globalLimit,2.42858869,2.393540295,2.275721961,1.934363667,1.771240431,1.505554366,6.167914808,6.167914808
AT,Power,RES_Wind_Onshore_Avg,UnusedCapacityShare,GradualDevelopment_globalLimit,-0.204506835,-0.20750141,-0.20750141,-0.20750141,-0.20750141,-0.20750141,-0.20750141,-0.20750141
AT,Power,RES_Wind_Onshore_Avg,PotentialUsed,GradualDevelopment_globalLimit,0.129721407,0.127849321,0.121556135,0.103322715,0.094609599,0.080418159,0.32945496,0.32945496
AT,Power,RES_Wind_Onshore_Opt,NewCapacity,GradualDevelopment_globalLimit,,,9.333224685,6.054583847,3.882390092,0.576468043,,9.333224685
AT,Power,RES_Wind_Onshore_Opt,TotalCapacity,GradualDevelopment_globalLimit,,,9.333224685,15.38780853,19.27019862,19.84666667,19.84666667,19.84666667
AT,Power,RES_Wind_Onshore_Opt,UnusedCapacity,GradualDevelopment_globalLimit,,,-2.420821606,-3.991239965,-4.998241739,-5.147764154,-5.147764154,-5.147764154
AT,Power,RES_Wind_Onshore_Opt,UnusedPeakCapacity,GradualDevelopment_globalLimit,,,8.804130315,14.51548379,18.17778374,18.72157218,18.72157218,18.72157218
AT,Power,RES_Wind_Onshore_Opt,UnusedCapacityShare,GradualDevelopment_globalLimit,,,-0.259376763,-0.259376763,-0.259376763,-0.259376763,-0.259376763,-0.259376763
AT,Power,RES_Wind_Onshore_Opt,PotentialUsed,GradualDevelopment_globalLimit,,,0.470266612,0.775334659,0.970953911,1,1,1
AT,Industry,HLI_Gas_Boiler,NewCapacity,GradualDevelopment_globalLimit,,,0.475954816,1.741483693,1.139694975,,,
AT,Industry,HLI_Gas_Boiler,ResidualCapacity,GradualDevelopment_globalLimit,6.0147,5.4133,4.1954,2.5173,1.2587,0.5035,0.1007,
AT,Industry,HLI_Gas_Boiler,TotalCapacity,GradualDevelopment_globalLimit,6.0147,5.4133,4.671354816,4.734738509,4.615833483,3.860633483,3.457833483,3.357133483
AT,Industry,HLI_Gas_Boiler,UnusedPeakCapacity,GradualDevelopment_globalLimit,6.0147,5.4133,4.671354816,4.734738509,4.615833483,3.860633483,3.457833483,3.357133483
AT,Industry,HLI_Gas_Boiler,PotentialUsed,GradualDevelopment_globalLimit,6.01471E-06,5.41331E-06,4.67136E-06,4.73474E-06,4.61584E-06,3.86064E-06,3.45784E-06,3.35714E-06
AT,Industry,HLI_Biomass,NewCapacity,GradualDevelopment_globalLimit,,,,0.144007273,0.110768909,0.046818573,0.003905787,
AT,Industry,HLI_Biomass,ResidualCapacity,GradualDevelopment_globalLimit,0.9035,0.8132,0.6303,0.3782,0.1891,0.0757,0.0152,
AT,Industry,HLI_Biomass,TotalCapacity,GradualDevelopment_globalLimit,0.9035,0.8132,0.6303,0.522207273,0.443876182,0.377294755,0.320700542,0.305500542
AT,Industry,HLI_Biomass,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.9035,0.8132,0.6303,0.522207273,0.443876182,0.377294755,0.320700542,0.305500542
