Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
GradualDevelopment,Hydro,31.00,31.00,31.00,31.00,31.00,31.00,31.00,31.000
GradualDevelopment,PV, 0.00, 0.00, 0.00, 0.00, 2.60, 7.80,10.40,10.400
GradualDevelopment,Thermal, 1.75, 1.61, 1.46, 1.34, 1.28, 1.13, 1.13, 0.079
GradualDevelopment,Wind Offshore Deep, 0.00, 0.00, 0.00, 0.00, 0.00, 5.30, 5.30, 5.299
GradualDevelopment,Wind Offshore Transitional, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.007
GradualDevelopment,Wind Onshore, 1.20, 1.20, 8.16,20.14,25.06,24.44,24.44,24.435
GradualDevelopment,Sum,33.95,33.81,40.62,52.49,59.95,69.67,72.26,71.220
