Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Resources,Z_Import_Oil,NewCapacity,SocietalCommitment_globalLimit,,,0.397270929,0.132294118,,,,
AT,Resources,Z_Import_Oil,TotalCapacity,SocietalCommitment_globalLimit,,,0.397270929,0.132294118,,,,
AT,Resources,RES_Grass,NewCapacity,SocietalCommitment_globalLimit,12.22378128,1.32805296,4.962104012,,,,47.43549702,
AT,Resources,RES_Grass,TotalCapacity,SocietalCommitment_globalLimit,12.22378128,13.55183424,18.51393825,18.51393825,18.51393825,18.51393825,65.94943527,65.94943527
AT,Resources,RES_Wood,NewCapacity,SocietalCommitment_globalLimit,4.58391798,0.49801986,0.720213336,3.744098235,,,27.55030793,
AT,Resources,RES_Wood,TotalCapacity,SocietalCommitment_globalLimit,4.58391798,5.08193784,5.802151176,9.546249411,9.546249411,9.546249411,37.09655734,37.09655734
AT,Resources,RES_Residues,NewCapacity,SocietalCommitment_globalLimit,85.56646896,9.29637072,,,,,251.3716955,
AT,Resources,RES_Residues,TotalCapacity,SocietalCommitment_globalLimit,85.56646896,94.86283968,94.86283968,94.86283968,94.86283968,94.86283968,346.2345352,346.2345352
AT,Resources,RES_Paper_Cardboard,NewCapacity,SocietalCommitment_globalLimit,6.11189064,,,,8.434775129,,34.91541069,
AT,Resources,RES_Paper_Cardboard,TotalCapacity,SocietalCommitment_globalLimit,6.11189064,6.11189064,6.11189064,6.11189064,14.54666577,14.54666577,49.46207646,49.46207646
AT,Storages,D_Battery_Li-Ion,NewCapacity,SocietalCommitment_globalLimit,,,,,1.411200645,,0.315670902,1.152169913
AT,Storages,D_Battery_Li-Ion,TotalCapacity,SocietalCommitment_globalLimit,,,,,1.411200645,1.411200645,1.726871546,1.467840814
AT,Storages,D_Gas_H2,NewCapacity,SocietalCommitment_globalLimit,,,0.696548817,1.973218173,0.990371917,8.183612702,,
AT,Storages,D_Gas_H2,TotalCapacity,SocietalCommitment_globalLimit,,,0.696548817,2.66976699,3.660138907,11.84375161,11.84375161,11.84375161
AT,Storages,D_Heat_HLR,NewCapacity,SocietalCommitment_globalLimit,,0.027197874,1.336901312,3.070349732,0.151732063,,,
AT,Storages,D_Heat_HLR,TotalCapacity,SocietalCommitment_globalLimit,,0.027197874,1.364099186,4.434448918,4.586180982,4.586180982,4.586180982,4.558983108
AT,Storages,D_PHS,NewCapacity,SocietalCommitment_globalLimit,,,,,,4.153027951,,
AT,Storages,D_PHS,ResidualCapacity,SocietalCommitment_globalLimit,3.175,3.175,3.175,3.175,3.175,3.175,3.175,3.175
AT,Storages,D_PHS,TotalCapacity,SocietalCommitment_globalLimit,3.175,3.175,3.175,3.175,3.175,7.328027951,7.328027951,7.328027951
AT,Storages,D_CAES,NewCapacity,SocietalCommitment_globalLimit,,,,,,5.142844405,,
AT,Storages,D_CAES,TotalCapacity,SocietalCommitment_globalLimit,,,,,,5.142844405,5.142844405,5.142844405
AT,Transformation,X_Electrolysis,NewCapacity,SocietalCommitment_globalLimit,,,,,,6.501995244,0.512908907,
AT,Transformation,X_Electrolysis,TotalCapacity,SocietalCommitment_globalLimit,,,,,,6.501995244,7.014904152,7.014904152
AT,Transformation,X_Methanation,NewCapacity,SocietalCommitment_globalLimit,,,,,,,7.562933296,
AT,Transformation,X_Methanation,TotalCapacity,SocietalCommitment_globalLimit,,,,,,,7.562933296,7.562933296
AT,Transformation,X_Biofuel,NewCapacity,SocietalCommitment_globalLimit,,,0.453150241,,,,,
AT,Transformation,X_Biofuel,TotalCapacity,SocietalCommitment_globalLimit,,,0.453150241,0.453150241,0.453150241,0.453150241,0.453150241,0.453150241
BE,Power,P_Biomass,NewCapacity,SocietalCommitment_globalLimit,,0.370580009,,,,,,
BE,Power,P_Biomass,ResidualCapacity,SocietalCommitment_globalLimit,1.178,0.247437366,0.247437366,0.226706711,0.226455676,0.21821848,0.180197164,0.06375486
BE,Power,P_Biomass,TotalCapacity,SocietalCommitment_globalLimit,1.178,0.618017374,0.618017374,0.59728672,0.597035685,0.588798489,0.550777173,0.434334869
BE,Power,P_Coal_Hardcoal,ResidualCapacity,SocietalCommitment_globalLimit,2.09,1.5675,1.175625,0.88171875,0.661289063,0.495966797,,
BE,Power,P_Coal_Hardcoal,TotalCapacity,SocietalCommitment_globalLimit,2.09,1.5675,1.175625,0.88171875,0.661289063,0.495966797,,
BE,Power,P_Gas,ResidualCapacity,SocietalCommitment_globalLimit,5.439,5.049740357,4.981730027,4.854718945,4.022800539,2.446257722,1.740593032,0.825462079
BE,Power,P_Gas,TotalCapacity,SocietalCommitment_globalLimit,5.439,5.049740357,4.981730027,4.854718945,4.022800539,2.446257722,1.740593032,0.825462079
