Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
DirectedTransition,Hydro,31.00,29.70,29.70,29.70,29.70,29.70,29.70,29.70
DirectedTransition,PV, 0.00, 0.00, 0.00, 0.00, 2.60, 5.85, 5.85, 8.45
DirectedTransition,Thermal, 1.75, 1.61, 1.46, 1.35, 1.32, 1.17, 1.17, 0.12
DirectedTransition,Wind Offshore Deep, 0.00, 0.00, 0.00, 0.00, 6.56, 7.43, 7.43, 7.43
DirectedTransition,Wind Offshore Transitional, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
DirectedTransition,Wind Onshore, 1.20, 8.01,14.97,14.96,14.81,14.68,14.68,13.77
DirectedTransition,Sum,33.95,39.32,46.14,46.01,54.99,58.83,58.82,59.47
