Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
Signy\DirectedTransition,Hydro, 97.32, 97.32, 97.32, 97.32, 97.32, 97.32, 97.32, 97.32
Signy\DirectedTransition,PV,  0.00,  0.00,  0.00,  0.00,  2.30,  5.10,  5.10,  7.06
Signy\DirectedTransition,Thermal,  2.58,  2.25,  0.35,  0.39,  0.67,  0.27,  0.22,  0.19
Signy\DirectedTransition,Wind Offshore Deep,  0.00,  0.00,  0.00,  0.00, 32.29, 36.82, 37.07, 37.32
Signy\DirectedTransition,Wind Offshore Transitional,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Signy\DirectedTransition,Wind Onshore,  2.29, 18.62, 35.32, 35.38, 35.09, 34.84, 34.84, 32.66
Signy\DirectedTransition,Sum,102.19,118.20,132.99,133.09,167.68,174.34,174.55,174.55
