Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
TechnoFriendly,Thermal,0.75514469,0.62047722,0,0,0,0,0,0
TechnoFriendly,Sum,0.75514469,0.62047722,0,0,0,0,0,0
