Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
GradualDevelopment,Hydro, 4.07, 4.07, 4.07, 4.04, 4.01, 4.01, 4.01,  4.01
GradualDevelopment,PV, 2.58, 2.58, 4.87,11.57,20.07,35.36,40.05, 40.05
GradualDevelopment,Thermal,52.66,61.67,44.27,32.03,23.99, 3.39, 2.84,  8.56
GradualDevelopment,Wind Offshore, 2.15, 2.15, 2.15, 2.15, 1.83, 8.83, 8.83,  8.83
GradualDevelopment,Wind Onshore, 2.49, 2.49,11.20,26.55,31.42,36.66,39.66, 39.66
GradualDevelopment,Sum,63.94,72.96,66.55,76.35,81.32,88.25,95.39,101.11
