Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS, 0.00, 0.00, 0.0000, 0.0000, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro, 5.30, 6.80, 6.7990, 8.8132, 8.81, 8.58, 8.51, 8.39
SocietalCommitment_globalLimit,PV Rooftop, 0.00, 0.00, 0.5418, 0.5418, 0.54, 2.56, 2.65, 2.78
SocietalCommitment_globalLimit,PV Utility, 0.11, 0.11, 1.5754, 2.4695, 2.45, 3.02, 3.02, 3.02
SocietalCommitment_globalLimit,Thermal, 8.28, 8.71, 7.3172, 6.0007, 0.26, 0.38, 0.36, 0.32
SocietalCommitment_globalLimit,Wind Offshore, 0.01, 0.01, 0.0088, 0.0075, 0.28, 0.55, 0.55, 0.55
SocietalCommitment_globalLimit,Wind Onshore, 0.00, 0.00, 0.0000, 0.0000, 1.27, 1.29, 1.29, 1.29
SocietalCommitment_globalLimit,Sum,13.70,15.63,16.2423,17.8328,13.61,16.37,16.37,16.35
