Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro, 8.72,11.43,11.42,14.99,14.81,14.79,14.81,14.81
SocietalCommitment_globalLimit,PV Rooftop, 0.00, 0.00, 0.39, 0.39, 0.39, 0.39, 0.39, 0.41
SocietalCommitment_globalLimit,PV Utility, 0.00, 0.00, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13
SocietalCommitment_globalLimit,Thermal, 3.17, 2.73, 1.34, 0.58, 0.55, 0.71, 0.87, 0.77
SocietalCommitment_globalLimit,Wind Offshore, 0.00, 0.00, 0.00, 0.00,11.09,27.04,27.04,27.04
SocietalCommitment_globalLimit,Wind Onshore, 0.37, 0.37, 0.37, 0.31, 0.27, 0.23, 0.23, 0.23
SocietalCommitment_globalLimit,Sum,12.26,14.52,16.66,19.41,30.24,46.30,46.48,46.39
