Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS,0.000,0.000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro,2.875,2.875, 2.87, 2.87, 2.87, 2.87, 2.87, 2.87
SocietalCommitment_globalLimit,PV Rooftop,0.000,0.000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,PV Utility,0.062,0.062, 1.61, 3.09, 5.16, 6.83, 6.86, 7.73
SocietalCommitment_globalLimit,Thermal,2.209,1.938, 1.39, 0.29, 0.47, 1.24, 1.05, 0.89
SocietalCommitment_globalLimit,Wind Offshore,0.000,0.000, 0.00, 0.00, 8.52,16.27,16.27,16.27
SocietalCommitment_globalLimit,Wind Onshore,0.810,0.810, 5.20, 6.38, 6.26, 6.16, 6.16, 5.32
SocietalCommitment_globalLimit,Sum,5.954,5.684,11.07,12.64,23.30,33.37,33.22,33.09
