Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
TU\TechnoFriendly,Hydro,31.00,29.70,29.70,29.70,29.70,29.70,29.70,29.70
TU\TechnoFriendly,PV, 0.00, 0.00, 0.00, 0.00, 2.60, 5.20, 5.20, 5.20
TU\TechnoFriendly,Thermal, 1.75, 1.61, 1.46, 1.34, 1.28, 1.13, 1.13, 0.22
TU\TechnoFriendly,Wind Offshore Deep, 0.00, 0.00, 0.00, 0.00, 1.72, 1.72, 4.58, 5.46
TU\TechnoFriendly,Wind Offshore Transitional, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
TU\TechnoFriendly,Wind Onshore, 1.20, 1.20, 8.16,14.96,14.81,14.68,14.68,12.59
TU\TechnoFriendly,Sum,33.95,32.51,39.32,46.00,50.11,52.43,55.28,53.17
