Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
DE,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,23.37494998,21.42619977,20.90120345,18.98919523,8.719041311,,,
DE,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,1.524580538,1.362827035,0.038661228,0.03543707,0.017606238,,,
DE,Industry,CO2,HLI_Lignite,Emissions,TechnoFriendly_globalLimit,0.096556336,0.086392213,0.003770161,0.002264986,0.001124628,,,
DE,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.865640318,0.219382532,0.012667437,0.02516015,0.012492713,,,
DE,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,112.364823,114.1531399,26.86730269,16.66584398,5.72066699,,,
DE,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,22.10842616,19.04522897,,,,,,
DE,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,21.35897787,11.046159,,,,,,
DE,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,108.4449948,97.1746902,68.35831983,17.97397104,6.31687933,0.157708406,,
DE,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,3.751380275,6.74141872,,0.070297439,0.455290411,,,
DE,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,4.237206969,8.271114174,7.585437157,7.068577846,2.92306072,0.700098664
DE,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,,-8.419700426
DE,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,4.024779752,8.028842285,5.544476265,2.85740184
DE,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,25.12301687,26.18441615,18.65278891,9.510986066,1.89209099,
DE,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,111.0151453,102.27041,113.6165923,72.06555362,53.77561542,12.84509944,,
DE,Buildings,CO2,HLR_Hardcoal,Emissions,TechnoFriendly_globalLimit,3.314784,2.309765845,0.048489427,0.096310034,0.047831356,,,
DE,Buildings,CO2,HLR_Hardcoal_CHP,Emissions,TechnoFriendly_globalLimit,27.80141419,23.47044559,13.71158183,2.723403839,,,,
DE,Buildings,CO2,HLR_Lignite_CHP,Emissions,TechnoFriendly_globalLimit,8.132129032,6.865287163,4.01074391,0.796616722,,,,
DE,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,53.95218042,31.04345522,0.789121697,1.567358957,0.77823726,,,
DE,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,13.05531346,10.55637194,,,,,,
DE,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,469.1567686,477.7836872,355.4021335,209.9935864,,,,
DE,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,5.287776899,6.254600858,18.47662658,18.19072015,,,
DE,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,12.91908497,12.98190977,12.74151399,0.554107727,,,,
DE,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,5.397287101,5.226657776,4.251171845,0.534798015,,,,
DE,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,1.583701029,1.155033424,,,,,,
DE,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,106.7890045,93.28361777,64.09165317,38.92817006,3.624296378,,,
DK,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,4.30407296,3.554583769,2.032426984,0.395272007,,,,
DK,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,0.544874152,0.444659316,,0.758637729,,,,
DK,Power,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.099076087,-0.800266482
DK,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,1.2703491,1.48305832,1.54477496,1.256527083,0.797159756,,,
DK,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.077573901,0.069690019,0.003051706,0.001818396,0.000902884,,,
DK,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.326348255,0.062033337,0.015916262,0.009486857,0.004717836,,,
DK,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,4.08259262,4.161360815,0.634081772,0.327023015,0.159618274,,,
DK,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,0.453845946,0.138071248,,,,,,
DK,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.310758726,0.118219055,,,,,,
DK,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,0.516109197,0.546638921,0.205377226,0.072240237,0.012168591,,,
DK,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.066507835,0.020770297,0.00089672,0.002870057,0.000294279,,,
DK,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,0.04764974,0.046856387,0.044804781,0.042040656,0.013907846,0.002126957
DK,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.099076087,-0.800266482
DK,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,0.063549877,0.260986129,0.212655948,0.065470331
DK,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,0.890687721,0.917278206,0.790344395,0.377749575,0.114920669,
