Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
DolAmroth,Buildings,HLR_Hardcoal,ResidualCapacity,MiddleEarth_globalLimit,0.020176,0.0182,0.014144,0.008528,0.004264,0.001768,0.000416,
DolAmroth,Buildings,HLR_Hardcoal,TotalCapacity,MiddleEarth_globalLimit,0.020176,0.0182,0.014144,0.008528,0.004264,0.001768,0.000416,
DolAmroth,Buildings,HLR_Direct_Electric,NewCapacity,MiddleEarth_globalLimit,,,,0.129819449,0.107576564,0.031123749,,0.063274436
DolAmroth,Buildings,HLR_Direct_Electric,ResidualCapacity,MiddleEarth_globalLimit,0.6162,0.554632,0.429936,0.258024,0.129064,0.051688,0.0104,
DolAmroth,Buildings,HLR_Direct_Electric,TotalCapacity,MiddleEarth_globalLimit,0.6162,0.554632,0.429936,0.387843449,0.366460013,0.320207762,0.278919762,0.331794198
DolAmroth,Buildings,HLR_Heatpump_Aerial,NewCapacity,MiddleEarth_globalLimit,,1.117103824,0.334527567,0.298307365,0.460472594,2.301844326,2.181078699,0.265828497
DolAmroth,Buildings,HLR_Heatpump_Aerial,TotalCapacity,MiddleEarth_globalLimit,,1.117103824,1.451631391,1.749938756,2.21041135,4.512255676,5.576230552,5.507531481
DolAmroth,Buildings,HLR_Oil_Boiler,ResidualCapacity,MiddleEarth_globalLimit,1.558648,1.402856,1.087216,0.652392,0.326248,0.13052,0.026104,
DolAmroth,Buildings,HLR_Oil_Boiler,TotalCapacity,MiddleEarth_globalLimit,1.558648,1.402856,1.087216,0.652392,0.326248,0.13052,0.026104,
DolAmroth,Transportation,FRT_Rail_Conv,ResidualCapacity,MiddleEarth_globalLimit,43.94728,32.960512,23.0724,13.84344,6.92172,2.768688,,
DolAmroth,Transportation,FRT_Rail_Conv,TotalCapacity,MiddleEarth_globalLimit,43.94728,32.960512,23.0724,13.84344,6.92172,2.768688,,
DolAmroth,Transportation,FRT_Rail_Electric,NewCapacity,MiddleEarth_globalLimit,,,1.691824402,42.31996425,26.52002536,18.23327199,15.34893934,5.193655886
DolAmroth,Transportation,FRT_Rail_Electric,ResidualCapacity,MiddleEarth_globalLimit,102.543688,76.907792,53.835496,32.301256,16.15068,6.460272,,
