Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,PV Rooftop, 0.00, 0.00, 0.00, 7.17,10.51,13.26,16.40,20.72
SocietalCommitment_globalLimit,PV Utility, 0.72, 0.72, 0.61, 4.39, 8.15, 8.06, 8.06, 7.98
SocietalCommitment_globalLimit,Thermal, 6.61, 5.82, 5.31, 4.95, 3.34, 2.54, 0.86, 0.18
SocietalCommitment_globalLimit,Wind Offshore, 1.27, 1.26, 1.22, 4.31,15.14,17.59,17.59,17.59
SocietalCommitment_globalLimit,Wind Onshore, 3.67, 7.31,13.95,13.59,13.28,13.02,11.55, 9.82
SocietalCommitment_globalLimit,Sum,12.27,15.11,21.09,34.41,50.41,54.47,54.46,56.29
