Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS, 0.00, 0.00, 0.000, 0.000, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro, 3.15, 4.92, 4.920, 6.920, 6.89, 6.69, 6.69, 6.35
SocietalCommitment_globalLimit,PV Rooftop, 0.00, 0.00, 0.000, 0.000, 0.73, 6.24, 7.46,13.41
SocietalCommitment_globalLimit,PV Utility, 0.10, 0.08, 0.068, 0.058, 5.69,11.32,11.32,11.31
SocietalCommitment_globalLimit,Thermal,13.45,11.68,10.869, 8.263, 5.63, 2.12, 1.05, 0.69
SocietalCommitment_globalLimit,Wind Offshore, 0.00, 0.00, 0.000, 0.000, 0.00, 3.61, 3.61, 3.61
SocietalCommitment_globalLimit,Wind Onshore, 1.00, 1.11,14.334,24.564,31.77,31.67,31.55,30.35
SocietalCommitment_globalLimit,Sum,17.70,17.79,30.191,39.805,50.71,61.65,61.67,65.71
