Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SocietalCommitment_globalLimit,Hydro, 20.31, 25.58, 25.44, 32.49, 32.35, 32.25, 32.14, 31.80
SocietalCommitment_globalLimit,PV Rooftop,  0.00, 23.45, 23.45, 29.88,216.29,252.37,247.71,247.71
SocietalCommitment_globalLimit,PV Utility,  4.76, 57.41, 57.41,110.05,109.34,161.68,170.48,210.60
SocietalCommitment_globalLimit,Thermal, 51.79, 48.74, 47.20, 44.92, 36.07, 29.86, 16.79,  2.33
SocietalCommitment_globalLimit,Wind Offshore,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SocietalCommitment_globalLimit,Wind Onshore, 24.04, 55.79, 72.42,148.77,174.12,175.92,173.38,153.65
SocietalCommitment_globalLimit,Sum,100.90,210.96,225.92,366.12,568.17,652.08,640.50,646.10
