Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS,0.000, 0.000, 0.000, 0.000, 0.00, 0.00, 0.000, 0.000
SocietalCommitment_globalLimit,Hydro,0.530, 0.523, 0.540, 0.477, 0.45, 0.45, 0.435, 0.416
SocietalCommitment_globalLimit,PV Rooftop,0.000, 0.000, 0.000, 0.000, 0.00, 0.00, 0.000, 0.000
SocietalCommitment_globalLimit,PV Utility,0.000, 0.000, 0.000, 0.000, 0.00, 0.00, 0.061, 0.808
SocietalCommitment_globalLimit,Thermal,6.541, 5.322, 4.575, 4.528, 4.09, 3.12, 1.935, 0.034
SocietalCommitment_globalLimit,Wind Offshore,0.025, 0.025, 0.025, 0.021, 2.11, 5.49, 7.459, 7.459
SocietalCommitment_globalLimit,Wind Onshore,2.683,14.882,14.972,26.465,26.16,25.89,22.223,21.977
SocietalCommitment_globalLimit,Sum,9.779,20.752,20.112,31.491,32.81,34.96,32.114,30.695
