Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
SocietalCommitment_globalLimit,HLI_Biomass_CHP_CCS, 0.00, 0.00, 0.000, 0.000, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Hydro,14.24,14.24,14.244,14.244,14.24,14.24,14.24,14.24
SocietalCommitment_globalLimit,PV Rooftop, 0.00, 0.00,16.180,16.180,16.18,16.18,16.18,16.18
SocietalCommitment_globalLimit,PV Utility, 1.09, 1.03, 5.046, 5.527, 8.71,12.27,12.27,12.40
SocietalCommitment_globalLimit,Thermal, 4.68, 4.10, 3.326, 1.646, 0.36, 0.24, 0.21, 0.11
SocietalCommitment_globalLimit,Wind Offshore, 0.00, 0.00, 0.000, 0.000, 0.00, 0.00, 0.00, 0.00
SocietalCommitment_globalLimit,Wind Onshore, 0.08, 0.08, 0.079, 0.073, 2.47, 2.46, 2.46, 2.46
SocietalCommitment_globalLimit,Sum,20.09,19.46,38.875,37.670,41.97,45.40,45.37,45.40
