Scenario,Technology,2015,2020,2025,2030,2035,2040,2045,2050
GradualDevelopment,Hydro,2.5352,2.5345, 2.5856, 3.6048, 3.6045, 3.5855, 3.5855, 3.5539
GradualDevelopment,PV,0.5340,0.5162, 4.3292, 8.1423, 8.2920,11.7739,15.2522,15.4631
GradualDevelopment,Thermal,4.5091,3.7097, 3.9244, 6.1589, 9.6794, 9.2940, 9.2259, 8.0305
GradualDevelopment,Wind Offshore,0.0000,0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
GradualDevelopment,Wind Onshore,0.0031,0.0031, 0.0031, 0.0023, 0.0023, 0.0023, 0.0023, 0.0023
GradualDevelopment,Sum,7.5815,6.7636,10.8424,17.9083,21.5782,24.6556,28.0658,27.0497
